sid,time,lat,lon,wind,pres,dist2land,basin
2022030S14147,2022-01-31 06:00:00,-14.4,150.9,35,995,406,SP
2022030S14147,2022-01-31 09:00:00,-14.5,151.3, , ,436,SP
2022030S14147,2022-01-31 12:00:00,-14.8,151.7,35,998,469,SP
2022030S14147,2022-01-31 15:00:00,-14.9,151.9, , ,497,SP
2022030S14147,2022-01-31 18:00:00,-14.9,152.2,35,996,508,SP
2022030S14147,2022-01-31 21:00:00,-14.9,152.3, , ,511,SP
2022030S14147,2022-02-01 00:00:00,-15.0,152.5,30,996,519,SP
2022030S14147,2022-02-01 03:00:00,-14.9,152.6, , ,523,SP
2022030S14147,2022-02-01 06:00:00,-14.9,152.8,30,995,532,SP
2022030S14147,2022-02-01 09:00:00,-14.9,153.0, , ,542,SP
2022030S14147,2022-02-01 12:00:00,-15.0,153.2,30,998,552,SP
2022030S14147,2022-02-01 15:00:00,-14.9,153.3, , ,558,SP
2022030S14147,2022-02-01 18:00:00,-14.9,153.5,30,999,569,SP
2022030S14147,2022-02-01 21:00:00,-14.9,153.7, , ,581,SP
2022030S14147,2022-02-02 00:00:00,-14.9,153.9,30,1000,593,SP
2022030S14147,2022-02-02 03:00:00,-14.9,154.3, , ,619,SP
2022030S14147,2022-02-02 06:00:00,-15.1,154.9,25,1000,671,SP
2022030S14147,2022-02-02 09:00:00,-15.4,155.6, , ,755,SP
2022030S14147,2022-02-02 12:00:00,-15.8,156.3,25,1002,761,SP
2022030S14147,2022-02-02 15:00:00,-16.0,156.9, , ,762,SP
2022030S14147,2022-02-02 18:00:00,-16.2,157.4,25,999,762,SP
2022030S14147,2022-02-02 21:00:00,-16.4,157.8, , ,761,SP
2022030S14147,2022-02-03 00:00:00,-16.7,158.2,15,1000,732,SP
2022030S14147,2022-02-03 03:00:00,-17.0,158.6, , ,678,SP
2022030S14147,2022-02-03 06:00:00,-17.2,159.0, , ,630,SP
2022030S14147,2022-02-03 09:00:00,-17.4,159.5, , ,573,SP
2022030S14147,2022-02-03 12:00:00,-17.6,160.0, , ,517,SP
2022030S14147,2022-02-03 15:00:00,-17.8,160.7, , ,445,SP
2022030S14147,2022-02-03 18:00:00,-18.2,161.4, , ,360,SP
2022030S14147,2022-02-03 21:00:00,-18.7,162.1, , ,267,SP
2022030S14147,2022-02-04 00:00:00,-19.4,162.8, , ,160,SP
2022034S16082,2022-02-02 18:00:00,-16.0,82.4, , ,2416,SI
2022034S16082,2022-02-02 21:00:00,-15.9,82.7, , ,2384,SI
2022034S16082,2022-02-03 00:00:00,-15.9,82.9, , ,2368,SI
2022034S16082,2022-02-03 03:00:00,-15.9,83.1, , ,2352,SI
2022034S16082,2022-02-03 06:00:00,-16.0,83.3,30,1001,2343,SI
2022034S16082,2022-02-03 09:00:00,-16.0,83.4, , ,2335,SI
2022034S16082,2022-02-03 12:00:00,-16.0,83.6,30,1000,2319,SI
2022034S16082,2022-02-03 15:00:00,-16.2,83.7, , ,2326,SI
2022034S16082,2022-02-03 18:00:00,-16.4,83.9,35,998,2326,SI
2022034S16082,2022-02-03 21:00:00,-16.7,84.0, , ,2341,SI
2022034S16082,2022-02-04 00:00:00,-17.1,84.0,35,997,2373,SI
2022034S16082,2022-02-04 03:00:00,-17.5,84.0, , ,2405,SI
2022034S16082,2022-02-04 06:00:00,-17.8,83.9,35,997,2436,SI
2022034S16082,2022-02-04 09:00:00,-18.1,83.9, , ,2461,SI
2022034S16082,2022-02-04 12:00:00,-18.3,83.8,40,994,2484,SI
2022034S16082,2022-02-04 15:00:00,-18.5,83.7, , ,2508,SI
2022034S16082,2022-02-04 18:00:00,-18.6,83.6,45,991,2516,SI
2022034S16082,2022-02-04 21:00:00,-18.8,83.6, , ,2539,SI
2022034S16082,2022-02-05 00:00:00,-19.0,83.7,37,996,2549,SI
2022034S16082,2022-02-05 03:00:00,-19.1,83.8, , ,2550,SI
2022034S16082,2022-02-05 06:00:00,-19.4,83.9,37,997,2568,SI
2022034S16082,2022-02-05 09:00:00,-20.0,84.0, , ,2612,SI
2022034S16082,2022-02-05 12:00:00,-20.6,83.9,37,997,2662,SI
2022034S16082,2022-02-05 15:00:00,-20.9,83.5, , ,2672,SI
2022034S16082,2022-02-05 18:00:00,-21.2,82.8,37,997,2598,SI
2022034S16082,2022-02-05 21:00:00,-21.4,82.1, , ,2525,SI
2022034S16082,2022-02-06 00:00:00,-21.6,81.5,35,999,2462,SI
2022034S16082,2022-02-06 03:00:00,-22.1,80.8, , ,2390,SI
2022034S16082,2022-02-06 06:00:00,-22.5,80.1,35,1000,2329,SI
2022034S16082,2022-02-06 09:00:00,-22.6,79.8, , ,2288,SI
2022034S16082,2022-02-06 12:00:00,-22.7,79.5,35,1000,2257,SI
2022034S16082,2022-02-06 15:00:00,-22.9,79.2, , ,2228,SI
2022034S16082,2022-02-06 18:00:00,-23.1,78.8,32,1002,2189,SI
2022034S16082,2022-02-06 21:00:00,-23.3,78.0, , ,2109,SI
2022034S16082,2022-02-07 00:00:00,-23.6,77.1,30,1003,2020,SI
2022034S16082,2022-02-07 03:00:00,-23.8,76.4, , ,1954,SI
2022034S16082,2022-02-07 06:00:00,-24.1,75.8,30,1003,1897,SI
2022034S16082,2022-02-07 09:00:00,-24.4,75.2, , ,1845,SI
2022034S16082,2022-02-07 12:00:00,-24.6,74.8,30,1003,1809,SI
2022034S16082,2022-02-07 15:00:00,-24.6,74.3, , ,1760,SI
2022034S16082,2022-02-07 18:00:00,-24.5,73.8,30,1003,1708,SI
2022034S16082,2022-02-07 21:00:00,-24.5,73.4, , ,1669,SI
2022034S16082,2022-02-08 00:00:00,-24.4,73.0,30,1003,1627,SI
2022034S16082,2022-02-08 03:00:00,-24.4,72.6, , ,1588,SI
2022034S16082,2022-02-08 06:00:00,-24.4,72.2,30,1003,1548,SI
2022034S16082,2022-02-08 09:00:00,-24.5,71.7, , ,1502,SI
2022034S16082,2022-02-08 12:00:00,-24.6,71.2,30,1003,1457,SI
2022034S16082,2022-02-08 15:00:00,-24.6,70.9, , ,1428,SI
2022034S16082,2022-02-08 18:00:00,-24.6,70.6,35,1002,1399,SI
2022034S16082,2022-02-08 21:00:00,-24.5,70.3, , ,1366,SI
2022034S16082,2022-02-09 00:00:00,-24.4,69.9,32,1002,1325,SI
2022034S16082,2022-02-09 03:00:00,-24.3,69.4, , ,1273,SI
2022034S16082,2022-02-09 06:00:00,-24.2,68.9,32,1002,1221,SI
2022034S16082,2022-02-09 09:00:00,-24.1,68.3, , ,1160,SI
2022034S16082,2022-02-09 12:00:00,-24.1,67.7,32,1002,1103,SI
2022034S16082,2022-02-09 15:00:00,-24.1,67.1, , ,1056,SI
2022034S16082,2022-02-09 18:00:00,-24.1,66.6,30,1003,999,SI
2022034S16082,2022-02-09 21:00:00,-24.1,66.0, , ,943,SI
2022034S16082,2022-02-10 00:00:00,-24.2,65.4,30,1003,892,SI
2022034S16082,2022-02-10 03:00:00,-24.3,64.8, , ,844,SI
2022034S16082,2022-02-10 06:00:00,-24.3,64.1,28,1004,782,SI
2022034S16082,2022-02-10 09:00:00,-24.2,63.4, , ,717,SI
2022034S16082,2022-02-10 12:00:00,-24.1,62.7,27,1004,652,SI
2022034S16082,2022-02-10 15:00:00,-24.0,61.9, , ,582,SI
2022034S16082,2022-02-10 18:00:00,-23.9,61.2,23,1005,523,SI
2022034S16082,2022-02-10 21:00:00,-23.8,60.7, , ,481,SI
2022034S16082,2022-02-11 00:00:00,-23.7,60.2,20,1006,440,SI
2022034S16082,2022-02-11 03:00:00,-23.6,59.7, , ,403,SI
2022034S16082,2022-02-11 06:00:00,-23.6,59.2,20,1006,379,SI
2022034S16082,2022-02-11 09:00:00,-23.5,58.6, , ,347,SI
2022034S16082,2022-02-11 12:00:00,-23.4,58.0,20,1006,325,SI
2022034S16082,2022-02-11 15:00:00,-23.3,57.4, , ,277,SI
2022034S16082,2022-02-11 18:00:00,-23.1,56.8,20,1007,226,SI
2022034S16082,2022-02-11 21:00:00,-23.0,56.2, , ,189,SI
2022034S16082,2022-02-12 00:00:00,-22.8,55.5,20,1007,156,SI
2022034S16082,2022-02-12 03:00:00,-22.6,54.8, , ,154,SI
2022034S16082,2022-02-12 06:00:00,-22.4,54.2,20,1007,167,SI
2022034S16082,2022-02-12 09:00:00,-22.2,53.6, , ,202,SI
2022034S16082,2022-02-12 12:00:00,-22.1,53.0,20,1008,253,SI
2022034S16082,2022-02-12 15:00:00,-21.9,52.4, , ,303,SI
2022034S16082,2022-02-12 18:00:00,-21.7,51.9,20,1008,348,SI
2022034S16082,2022-02-12 21:00:00,-21.5,51.3, , ,305,SI
2022034S16082,2022-02-13 00:00:00,-21.3,50.8,15,1009,249,SI
2022034S16082,2022-02-13 03:00:00,-21.1,50.3, , ,193,SI
2022034S16082,2022-02-13 06:00:00,-20.9,49.8,15,1010,136,SI
2022037S10103,2022-02-05 12:00:00,-10.0,103.2, , ,420,SI
2022037S10103,2022-02-05 15:00:00,-9.9,103.4, , ,399,SI
2022037S10103,2022-02-05 18:00:00,-9.8,103.5, , ,384,SI
2022037S10103,2022-02-05 21:00:00,-9.6,103.5, , ,365,SI
2022037S10103,2022-02-06 00:00:00,-9.5,103.6, , ,350,SI
2022037S10103,2022-02-06 03:00:00,-9.5,103.8, , ,339,SI
2022037S10103,2022-02-06 06:00:00,-9.6,104.0, , ,340,SI
2022037S10103,2022-02-06 09:00:00,-9.7,104.2, , ,343,SI
2022037S10103,2022-02-06 12:00:00,-9.8,104.4, , ,347,SI
2022037S10103,2022-02-06 15:00:00,-9.9,104.5, , ,349,SI
2022037S10103,2022-02-06 18:00:00,-10.1,104.5, , ,367,SI
2022037S10103,2022-02-06 21:00:00,-10.2,104.6, , ,370,SI
2022037S10103,2022-02-07 00:00:00,-10.3,104.8, , ,369,SI
2022037S10103,2022-02-07 03:00:00,-10.5,105.0, , ,379,SI
2022037S10103,2022-02-07 06:00:00,-10.9,105.2, , ,413,SI
2022037S10103,2022-02-07 09:00:00,-11.4,105.3, , ,464,SI
2022037S10103,2022-02-07 12:00:00,-12.1,105.3, , ,540,SI
2022037S10103,2022-02-07 15:00:00,-12.8,105.4, , ,614,SI
2022037S10103,2022-02-07 18:00:00,-13.6,105.5, , ,701,SI
2022037S10103,2022-02-07 21:00:00,-14.3,105.5, , ,779,SI
2022037S10103,2022-02-08 00:00:00,-14.9,105.4, , ,847,SI
2022037S10103,2022-02-08 03:00:00,-15.3,105.2, , ,894,SI
2022037S10103,2022-02-08 06:00:00,-15.5,105.1, , ,918,SI
2022037S10103,2022-02-08 09:00:00,-15.6,105.1, , ,929,SI
2022037S10103,2022-02-08 12:00:00,-15.7,105.3, , ,936,SI
2022037S10103,2022-02-08 15:00:00,-15.9,105.8, , ,943,SI
2022037S10103,2022-02-08 18:00:00,-16.2,106.3, , ,965,SI
2022037S10103,2022-02-08 21:00:00,-16.4,106.5, , ,984,SI
2022037S10103,2022-02-09 00:00:00,-16.6,106.5, , ,985,SI
2022037S10103,2022-02-09 03:00:00,-16.8,106.5, , ,971,SI
2022037S10103,2022-02-09 06:00:00,-16.9,106.4, , ,973,SI
2022037S10103,2022-02-09 09:00:00,-17.0,106.3, , ,975,SI
2022037S10103,2022-02-09 12:00:00,-17.1,106.1, , ,986,SI
2022037S10103,2022-02-09 15:00:00,-17.2,105.9, , ,998,SI
2022037S10103,2022-02-09 18:00:00,-17.2,105.7, , ,1015,SI
2022037S10103,2022-02-09 21:00:00,-17.2,105.5, , ,1033,SI
2022037S10103,2022-02-10 00:00:00,-17.2,105.2, , ,1061,SI
2022037S10103,2022-02-10 03:00:00,-17.3,105.0, , ,1073,SI
2022037S10103,2022-02-10 06:00:00,-17.4,104.7, , ,1095,SI
2022037S10103,2022-02-10 09:00:00,-17.5,104.4, , ,1116,SI
2022037S10103,2022-02-10 12:00:00,-17.5,104.1, , ,1144,SI
2022037S10103,2022-02-10 15:00:00,-17.5,103.8, , ,1165,SI
2022037S10103,2022-02-10 18:00:00,-17.5,103.4, , ,1176,SI
2022037S10103,2022-02-10 21:00:00,-17.5,103.0, , ,1189,SI
2022037S10103,2022-02-11 00:00:00,-17.5,102.5, , ,1207,SI
2022037S10103,2022-02-11 03:00:00,-17.5,102.1, , ,1223,SI
2022037S10103,2022-02-11 06:00:00,-17.5,101.6, , ,1245,SI
2022037S10103,2022-02-11 09:00:00,-17.5,101.1, , ,1268,SI
2022037S10103,2022-02-11 12:00:00,-17.5,100.7, , ,1288,SI
2022037S10103,2022-02-11 15:00:00,-17.4,100.4, , ,1295,SI
2022037S10103,2022-02-11 18:00:00,-17.3,100.0, , ,1304,SI
2022037S10103,2022-02-11 21:00:00,-17.1,99.5, , ,1309,SI
2022037S10103,2022-02-12 00:00:00,-17.0,99.0, , ,1326,SI
2022037S10103,2022-02-12 03:00:00,-16.9,98.4, , ,1351,SI
2022037S10103,2022-02-12 06:00:00,-16.9,97.7, , ,1394,SI
2022037S10103,2022-02-12 09:00:00,-16.8,97.1, , ,1424,SI
2022037S10103,2022-02-12 12:00:00,-16.8,96.5, , ,1466,SI
2022037S10103,2022-02-12 15:00:00,-16.8,96.0, , ,1501,SI
2022037S10103,2022-02-12 18:00:00,-16.8,95.6, , ,1531,SI
2022037S10103,2022-02-12 21:00:00,-16.8,95.2, , ,1561,SI
2022037S10103,2022-02-13 00:00:00,-16.8,94.6, , ,1607,SI
2022037S10103,2022-02-13 03:00:00,-16.7,93.9, , ,1655,SI
2022037S10103,2022-02-13 06:00:00,-16.6,93.0, , ,1722,SI
2022037S10103,2022-02-13 09:00:00,-16.4,92.0, , ,1786,SI
2022037S10103,2022-02-13 12:00:00,-16.3,90.9, , ,1855,SI
2022037S10103,2022-02-13 15:00:00,-16.3,89.8, , ,1915,SI
2022037S10103,2022-02-13 18:00:00,-16.3,88.7,25,1002,1980,SI
2022037S10103,2022-02-13 21:00:00,-16.2,87.4, , ,2055,SI
2022037S10103,2022-02-14 00:00:00,-16.1,86.0,25,1003,2145,SI
2022037S10103,2022-02-14 03:00:00,-16.1,84.7, , ,2241,SI
2022037S10103,2022-02-14 06:00:00,-16.1,83.4,25,1003,2342,SI
2022037S10103,2022-02-14 09:00:00,-16.0,82.3, , ,2424,SI
2022037S10103,2022-02-14 12:00:00,-15.9,81.1,25,1003,2442,SI
2022037S10103,2022-02-14 15:00:00,-15.7,79.8, , ,2380,SI
2022037S10103,2022-02-14 18:00:00,-15.5,78.5,25,1003,2253,SI
2022037S10103,2022-02-14 21:00:00,-15.3,77.2, , ,2127,SI
2022037S10103,2022-02-15 00:00:00,-15.1,76.0,25,1002,2012,SI
2022037S10103,2022-02-15 03:00:00,-14.8,75.2, , ,1943,SI
2022037S10103,2022-02-15 06:00:00,-14.6,74.6,25,1001,1891,SI
2022037S10103,2022-02-15 09:00:00,-14.4,74.1, , ,1850,SI
2022037S10103,2022-02-15 12:00:00,-14.4,73.5,25,1001,1791,SI
2022037S10103,2022-02-15 15:00:00,-14.3,72.8, , ,1727,SI
2022037S10103,2022-02-15 18:00:00,-14.3,72.1,27,1000,1659,SI
2022037S10103,2022-02-15 21:00:00,-14.2,71.5, , ,1606,SI
2022037S10103,2022-02-16 00:00:00,-14.2,70.9,27,1000,1554,SI
2022037S10103,2022-02-16 03:00:00,-14.1,70.6, , ,1525,SI
2022037S10103,2022-02-16 06:00:00,-14.1,70.3,27,1000,1502,SI
2022037S10103,2022-02-16 09:00:00,-14.1,69.7, , ,1440,SI
2022037S10103,2022-02-16 12:00:00,-14.1,69.1,30,998,1384,SI
2022037S10103,2022-02-16 15:00:00,-14.1,68.6, , ,1338,SI
2022037S10103,2022-02-16 18:00:00,-14.1,68.2,33,997,1307,SI
2022037S10103,2022-02-16 21:00:00,-14.1,67.7, , ,1256,SI
2022037S10103,2022-02-17 00:00:00,-14.1,67.1,40,993,1203,SI
2022037S10103,2022-02-17 03:00:00,-14.0,66.5, , ,1157,SI
2022037S10103,2022-02-17 06:00:00,-13.9,65.8,40,993,1112,SI
2022037S10103,2022-02-17 09:00:00,-13.8,65.2, , ,1064,SI
2022037S10103,2022-02-17 12:00:00,-13.7,64.7,40,993,1033,SI
2022037S10103,2022-02-17 15:00:00,-13.7,64.1, , ,988,SI
2022037S10103,2022-02-17 18:00:00,-13.7,63.7,43,991,967,SI
2022037S10103,2022-02-17 21:00:00,-13.7,63.4, , ,938,SI
2022037S10103,2022-02-18 00:00:00,-13.7,63.2,53,983,924,SI
2022037S10103,2022-02-18 03:00:00,-13.8,62.8, , ,889,SI
2022037S10103,2022-02-18 06:00:00,-13.9,62.3,60,977,848,SI
2022037S10103,2022-02-18 09:00:00,-14.2,62.0, , ,802,SI
2022037S10103,2022-02-18 12:00:00,-14.6,61.6,60,977,751,SI
2022037S10103,2022-02-18 15:00:00,-14.9,61.1, , ,684,SI
2022037S10103,2022-02-18 18:00:00,-15.2,60.6,60,975,638,SI
2022037S10103,2022-02-18 21:00:00,-15.3,60.1, , ,594,SI
2022037S10103,2022-02-19 00:00:00,-15.5,59.7,60,970,566,SI
2022037S10103,2022-02-19 03:00:00,-15.7,59.2, , ,517,SI
2022037S10103,2022-02-19 06:00:00,-16.0,58.8,60,970,484,SI
2022037S10103,2022-02-19 09:00:00,-16.1,58.5, , ,455,SI
2022037S10103,2022-02-19 12:00:00,-16.3,58.2,62,968,428,SI
2022037S10103,2022-02-19 15:00:00,-16.5,57.7, , ,402,SI
2022037S10103,2022-02-19 18:00:00,-16.8,57.2,70,960,381,SI
2022037S10103,2022-02-19 21:00:00,-16.9,56.9, , ,363,SI
2022037S10103,2022-02-20 00:00:00,-17.1,56.6,80,952,359,SI
2022037S10103,2022-02-20 03:00:00,-17.2,56.2, , ,352,SI
2022037S10103,2022-02-20 06:00:00,-17.3,55.9,85,947,365,SI
2022037S10103,2022-02-20 09:00:00,-17.4,55.5, , ,368,SI
2022037S10103,2022-02-20 12:00:00,-17.5,55.3,95,935,371,SI
2022037S10103,2022-02-20 15:00:00,-17.5,54.9, , ,393,SI
2022037S10103,2022-02-20 18:00:00,-17.6,54.6,85,945,398,SI
2022037S10103,2022-02-20 21:00:00,-17.6,54.3, , ,394,SI
2022037S10103,2022-02-21 00:00:00,-17.6,54.0,78,952,404,SI
2022037S10103,2022-02-21 03:00:00,-17.7,53.7, , ,405,SI
2022037S10103,2022-02-21 06:00:00,-17.8,53.5,75,953,404,SI
2022037S10103,2022-02-21 09:00:00,-18.0,53.1, , ,375,SI
2022037S10103,2022-02-21 12:00:00,-18.2,52.7,78,950,340,SI
2022037S10103,2022-02-21 15:00:00,-18.3,52.4, , ,313,SI
2022037S10103,2022-02-21 18:00:00,-18.5,52.1,80,948,285,SI
2022037S10103,2022-02-21 21:00:00,-18.8,51.6, , ,241,SI
2022037S10103,2022-02-22 00:00:00,-19.2,51.2,80,948,217,SI
2022037S10103,2022-02-22 03:00:00,-19.5,50.8, , ,187,SI
2022037S10103,2022-02-22 06:00:00,-19.9,50.4,75,953,166,SI
2022037S10103,2022-02-22 09:00:00,-20.3,49.9, , ,119,SI
2022037S10103,2022-02-22 12:00:00,-20.8,49.5,75,953,99,SI
2022037S10103,2022-02-22 15:00:00,-21.1,49.1, , ,73,SI
2022037S10103,2022-02-22 18:00:00,-21.6,48.8,75,955,52,SI
2022037S10103,2022-02-22 21:00:00,-22.1,48.3, , ,23,SI
2022037S10103,2022-02-23 00:00:00,-22.6,47.8,70,960,0,SI
2022037S10103,2022-02-23 03:00:00,-23.0,47.0, , ,0,SI
2022037S10103,2022-02-23 06:00:00,-23.5,46.3,50,981,0,SI
2022037S10103,2022-02-23 09:00:00,-23.9,45.7, , ,0,SI
2022037S10103,2022-02-23 12:00:00,-24.3,45.3,40,983,0,SI
2022037S10103,2022-02-23 15:00:00,-24.5,44.6, , ,0,SI
2022037S10103,2022-02-23 18:00:00,-24.7,44.1,40,993,0,SI
2022037S10103,2022-02-23 21:00:00,-24.8,43.8, , ,15,SI
2022037S10103,2022-02-24 00:00:00,-25.2,43.5,40,993,55,SI
2022037S10103,2022-02-24 03:00:00,-25.9,43.1, , ,135,SI
2022037S10103,2022-02-24 06:00:00,-26.6,42.8,40,993,215,SI
2022037S10103,2022-02-24 09:00:00,-27.1,42.4, , ,283,SI
2022037S10103,2022-02-24 12:00:00,-27.7,42.0,40,993,350,SI
2022037S10103,2022-02-24 15:00:00,-28.2,41.6, , ,426,SI
2022037S10103,2022-02-24 18:00:00,-28.7,41.4,45,990,481,SI
2022037S10103,2022-02-24 21:00:00,-29.3,41.4, , ,535,SI
2022037S10103,2022-02-25 00:00:00,-30.0,41.5,45,990,597,SI
2022037S10103,2022-02-25 03:00:00,-30.9,41.5, , ,686,SI
2022037S10103,2022-02-25 06:00:00,-31.6,41.6,45,990,754,SI
2022037S10103,2022-02-25 09:00:00,-32.3,41.8, , ,817,SI
2022037S10103,2022-02-25 12:00:00,-33.0,42.0,45,990,882,SI
2022037S10103,2022-02-25 15:00:00,-33.6,42.4, , ,932,SI
2022037S10103,2022-02-25 18:00:00,-34.1,42.8,50,987,976,SI
2022037S10103,2022-02-25 21:00:00,-34.5,43.3, , ,1009,SI
2022037S10103,2022-02-26 00:00:00,-34.9,43.8,50,987,1046,SI
2022037S10103,2022-02-26 03:00:00,-35.3,44.4, , ,1085,SI
2022037S10103,2022-02-26 06:00:00,-35.6,45.0,48,987,1115,SI
2022037S10103,2022-02-26 09:00:00,-35.8,45.3, , ,1138,SI
2022037S10103,2022-02-26 12:00:00,-36.0,45.5,45,990,1160,SI
2022037S10103,2022-02-26 15:00:00,-36.2,45.7, , ,1182,SI
2022037S10103,2022-02-26 18:00:00,-36.4,45.8,45,991,1205,SI
2022037S10103,2022-02-26 21:00:00,-36.8,45.9, , ,1250,SI
2022037S10103,2022-02-27 00:00:00,-37.3,45.8,40,994,1305,SI
2022037S10103,2022-02-27 03:00:00,-37.9,45.6, , ,1372,SI
2022037S10103,2022-02-27 06:00:00,-38.5,45.3,35,995,1438,SI
2022037S10103,2022-02-27 09:00:00,-38.8,45.0, , ,1472,SI
2022037S10103,2022-02-27 12:00:00,-38.9,44.8,35,995,1483,SI
2022037S10103,2022-02-27 15:00:00,-39.0,44.5, , ,1495,SI
2022037S10103,2022-02-27 18:00:00,-39.1,44.4,35,996,1507,SI
2022037S10103,2022-02-27 21:00:00,-39.4,44.4, , ,1540,SI
2022037S10103,2022-02-28 00:00:00,-39.8,44.6,30,998,1584,SI
2022037S10103,2022-02-28 03:00:00,-40.3,45.0, , ,1639,SI
2022037S10103,2022-02-28 06:00:00,-40.8,45.5,30,999,1694,SI
2022037S10103,2022-02-28 09:00:00,-41.1,45.9, , ,1728,SI
2022037S10103,2022-02-28 12:00:00,-41.3,46.4,25,1002,1752,SI
2022037S10103,2022-02-28 15:00:00,-41.5,46.9, , ,1777,SI
2022037S10103,2022-02-28 18:00:00,-41.6,47.5,20,1005,1793,SI
2022038S19164,2022-02-07 00:00:00,-19.3,164.0, , ,112,SP
2022038S19164,2022-02-07 03:00:00,-19.2,164.3, , ,113,SP
2022038S19164,2022-02-07 06:00:00,-19.1,164.6, , ,133,SP
2022038S19164,2022-02-07 09:00:00,-19.0,164.8, , ,148,SP
2022038S19164,2022-02-07 12:00:00,-19.0,165.1, , ,158,SP
2022038S19164,2022-02-07 15:00:00,-19.0,165.5, , ,179,SP
2022038S19164,2022-02-07 18:00:00,-19.0,166.0, , ,221,SP
2022038S19164,2022-02-07 21:00:00,-19.0,166.5, , ,242,SP
2022038S19164,2022-02-08 00:00:00,-18.9,167.0,30,998,262,SP
2022038S19164,2022-02-08 03:00:00,-19.0,167.3, , ,269,SP
2022038S19164,2022-02-08 06:00:00,-19.1,167.6,30,993,279,SP
2022038S19164,2022-02-08 09:00:00,-19.2,167.8, , ,290,SP
2022038S19164,2022-02-08 12:00:00,-19.3,168.0,30,991,302,SP
2022038S19164,2022-02-08 15:00:00,-19.2,168.2, , ,293,SP
2022038S19164,2022-02-08 18:00:00,-19.2,168.5,30,991,300,SP
2022038S19164,2022-02-08 21:00:00,-19.3,168.6, , ,313,SP
2022038S19164,2022-02-09 00:00:00,-19.4,168.7,30,990,327,SP
2022038S19164,2022-02-09 03:00:00,-19.5,168.9, , ,344,SP
2022038S19164,2022-02-09 06:00:00,-19.6,169.0,35,987,354,SP
2022038S19164,2022-02-09 09:00:00,-19.8,168.9,35,987,330,SP
2022038S19164,2022-02-09 12:00:00,-20.0,168.9,35,986,313,SP
2022038S19164,2022-02-09 15:00:00,-20.1,169.0,35,986,312,SP
2022038S19164,2022-02-09 18:00:00,-20.5,168.8,40,981,265,SP
2022038S19164,2022-02-09 21:00:00,-20.9,168.9,45,993,244,SP
2022038S19164,2022-02-10 00:00:00,-21.2,168.7,45,986,208,SP
2022038S19164,2022-02-10 03:00:00,-21.7,168.4,45,986,154,SP
2022038S19164,2022-02-10 06:00:00,-22.2,167.9,50,981,92,SP
2022038S19164,2022-02-10 09:00:00,-22.6,167.4,70,971,53,SP
2022038S19164,2022-02-10 12:00:00,-23.1,166.9,75,968,78,SP
2022038S19164,2022-02-10 15:00:00,-23.4,166.6,80,963,112,SP
2022038S19164,2022-02-10 18:00:00,-23.8,166.4,80,961,159,SP
2022038S19164,2022-02-10 21:00:00,-24.4,166.2,80,962,229,SP
2022038S19164,2022-02-11 00:00:00,-25.1,166.0, , ,310,SP
2022038S19164,2022-02-11 03:00:00,-25.8,166.0, , ,386,SP
2022038S19164,2022-02-11 06:00:00,-26.7,166.2,95,940,483,SP
2022038S19164,2022-02-11 09:00:00,-27.9,166.3, , ,615,SP
2022038S19164,2022-02-11 12:00:00,-29.1,166.3,80,957,749,SP
2022038S19164,2022-02-11 15:00:00,-30.5,166.3, , ,739,SP
2022038S19164,2022-02-11 18:00:00,-31.8,166.3,65,970,658,SP
2022038S19164,2022-02-11 21:00:00,-32.8,166.3, , ,611,SP
2022038S19164,2022-02-12 00:00:00,-33.6,166.6, , ,560,SP
2022038S19164,2022-02-12 03:00:00,-34.0,167.2, , ,498,SP
2022038S19164,2022-02-12 06:00:00,-34.5,168.0, , ,420,SP
2022038S19164,2022-02-12 09:00:00,-35.4,169.1, , ,333,SP
2022038S19164,2022-02-12 12:00:00,-36.4,170.5, , ,271,SP
2022038S19164,2022-02-12 15:00:00,-37.2,171.8, , ,222,SP
2022038S19164,2022-02-12 18:00:00,-38.0,173.1, , ,141,SP
2022038S19164,2022-02-12 21:00:00,-38.4,174.1, , ,52,SP
2022038S19164,2022-02-13 00:00:00,-38.8,175.4, , ,0,SP
2022038S19164,2022-02-13 03:00:00,-39.4,177.6, , ,28,SP
2022038S19164,2022-02-13 06:00:00,-40.0,180.2, , ,211,SP
2022038S19164,2022-02-13 09:00:00,-40.4,182.7, , ,425,SP
2022038S19164,2022-02-13 12:00:00,-40.7,185.0, , ,621,SP
2022042S12063,2022-02-11 06:00:00,-12.1,63.1,20,1008,1064,SI
2022042S12063,2022-02-11 09:00:00,-12.2,62.9, , ,1043,SI
2022042S12063,2022-02-11 12:00:00,-12.3,62.9,22,1004,1034,SI
2022042S12063,2022-02-11 15:00:00,-12.5,62.8, , ,1009,SI
2022042S12063,2022-02-11 18:00:00,-12.7,62.8,22,1004,990,SI
2022042S12063,2022-02-11 21:00:00,-12.8,62.8, , ,981,SI
2022042S12063,2022-02-12 00:00:00,-13.0,62.9,25,1003,968,SI
2022042S12063,2022-02-12 03:00:00,-13.2,63.0, , ,956,SI
2022042S12063,2022-02-12 06:00:00,-13.4,63.1,30,1002,944,SI
2022042S12063,2022-02-12 09:00:00,-13.6,63.0, , ,920,SI
2022042S12063,2022-02-12 12:00:00,-13.9,62.8,30,1002,889,SI
2022042S12063,2022-02-12 15:00:00,-14.0,62.4, , ,845,SI
